Date,Load,Irridiance,Temperature,Wind,Humidity
11/13/22 14:00,3609,74.38,26.84,3.52,16.97
11/13/22 15:00,5189,22.2,26.12,3.74,17.09
11/13/22 16:00,5634,0,25.03,4.04,17.46
11/13/22 17:00,7606,0,24.44,4.14,17.27
11/13/22 18:00,8970,0,24.01,3.93,17.03
11/13/22 19:00,8991,0,23.68,3.72,16.85
11/13/22 20:00,4997,0,23.46,3.54,16.72
11/13/22 21:00,4892,0,23.32,3.45,16.6
11/13/22 22:00,3497,0,23.14,3.49,16.48
11/13/22 23:00,3173,0,23.04,3.53,16.42
11/14/22 0:00,3049,0,22.97,3.53,16.36
11/14/22 1:00,3180,0,22.9,3.58,16.3
11/14/22 2:00,3139,0,22.86,3.84,16.24
11/14/22 3:00,3143,0,22.82,4.07,16.24
11/14/22 4:00,3026,0,22.73,4.11,16.24
11/14/22 5:00,3372,10.9,22.76,3.91,16.3
11/14/22 6:00,3340,71.75,23.75,3.42,16.6
11/14/22 7:00,3095,149.33,24.71,3.02,16.78
11/14/22 8:00,5035,226,26.2,2.9,16.78
11/14/22 9:00,7142,260.08,27.4,2.9,16.66
11/14/22 10:00,7442,331.62,28.09,2.96,16.66
11/14/22 11:00,5039,314.38,28.31,3.02,16.66
11/14/22 12:00,4895,260.02,28.21,2.94,16.66
11/14/22 13:00,3993,178.92,27.94,2.72,16.72
11/14/22 14:00,3963,91.95,27.56,2.61,16.78
11/14/22 15:00,5061,28.4,26.97,2.62,16.91
11/14/22 16:00,5732,0,25.8,2.71,17.58
11/14/22 17:00,7295,0,25.26,2.88,17.46
11/14/22 18:00,9100,0,24.85,3.12,17.27
11/14/22 19:00,9267,0,24.46,3.29,17.15
11/14/22 20:00,5157,0,24.08,3.18,16.97
11/14/22 21:00,4815,0,23.73,2.98,16.78
11/14/22 22:00,3394,0,23.44,2.83,16.66
11/14/22 23:00,3287,0,23.18,2.69,16.54
11/15/22 0:00,3431,0,22.9,2.68,16.36
11/15/22 1:00,3233,0,22.63,2.74,16.17
11/15/22 2:00,3474,0,22.37,2.74,16.05
11/15/22 3:00,3082,0,22.19,2.7,15.93
11/15/22 4:00,3127,0,22.09,2.63,15.87
11/15/22 5:00,3092,11.58,22.24,2.56,15.93
11/15/22 6:00,3338,54.52,23.67,2.34,16.36
11/15/22 7:00,3495,124.02,24.92,2.02,16.42
11/15/22 8:00,5007,194.42,26,1.44,16.24
11/15/22 9:00,7204,213.9,26.66,0.89,16.17
11/15/22 10:00,7553,218.8,27.12,0.6,16.17
11/15/22 11:00,4980,232.17,27.39,0.4,16.17
11/15/22 12:00,5029,198.45,27.54,0.14,16.05
11/15/22 13:00,3763,141.27,27.49,0.08,15.99
11/15/22 14:00,3806,75.62,27.25,0.06,15.99
11/15/22 15:00,5231,26.58,26.8,0.25,15.87
11/15/22 16:00,5572,0,26.26,0.41,15.87
11/15/22 17:00,7231,0,25.93,0.51,15.5
11/15/22 18:00,9408,0,25.59,0.73,15.5
11/15/22 19:00,9348,0,25.06,1.08,15.99
11/15/22 20:00,4916,0,24.65,1.37,16.17
11/15/22 21:00,4895,0,24.31,1.58,16.17
11/15/22 22:00,3071,0,23.94,1.89,16.17
11/15/22 23:00,3472,0,23.55,2.31,16.17
11/16/22 0:00,3247,0,23.24,2.82,16.24
11/16/22 1:00,3272,0,23,3.37,16.24
11/16/22 2:00,3266,0,22.79,3.79,16.24
11/16/22 3:00,3265,0,22.62,4.07,16.17
11/16/22 4:00,3360,0,22.39,4.18,16.05
11/16/22 5:00,3070,11.5,22.35,4.19,16.05
11/16/22 6:00,3354,64.4,23.44,3.79,16.42
11/16/22 7:00,3434,139.17,24.8,3.15,16.72
11/16/22 8:00,5081,213.3,26.11,2.34,16.72
11/16/22 9:00,7297,252.05,27.09,1.44,16.66
11/16/22 10:00,7564,258.67,27.86,0.63,16.72
11/16/22 11:00,5208,204.08,28.37,0.16,16.66
11/16/22 12:00,5021,177.67,28.63,0.26,16.72
11/16/22 13:00,3544,148,28.48,0.57,17.27
11/16/22 14:00,3739,83.27,28.24,1.11,17.27
11/16/22 15:00,4857,28.12,27.8,1.8,17.03
11/16/22 16:00,5446,0,26.44,2.79,17.88
11/16/22 17:00,7147,0,25.58,3.52,17.82
11/16/22 18:00,9275,0,24.92,3.81,17.7
11/16/22 19:00,9298,0,24.32,3.94,17.52
11/16/22 20:00,5220,0,23.8,4.11,17.33
11/16/22 21:00,5067,0,23.33,4.39,17.21
11/16/22 22:00,3374,0,22.97,4.74,17.09
11/16/22 23:00,3211,0,22.74,4.97,16.91
11/17/22 0:00,3311,0,22.55,5.24,16.72
11/17/22 1:00,3128,0,22.36,5.5,16.54
11/17/22 2:00,3244,0,22.13,5.64,16.3
11/17/22 3:00,3132,0,21.88,5.6,16.05
11/17/22 4:00,3311,0,21.61,5.49,15.75
11/17/22 5:00,3491,13.25,21.55,5.39,15.62
11/17/22 6:00,3148,98.05,22.53,4.81,15.99
11/17/22 7:00,3268,192.2,23.93,4.61,16.3
11/17/22 8:00,4940,267.27,25.35,4.49,16.78
11/17/22 9:00,7455,315.5,27.19,4.42,16.78
11/17/22 10:00,7143,362.77,28.25,4.08,16.85
11/17/22 11:00,5127,351.33,28.87,3.7,16.97
11/17/22 12:00,5286,298.3,29.19,3.33,16.91
11/17/22 13:00,3858,233.92,29.26,3.05,16.66
11/17/22 14:00,3505,138.17,28.99,2.97,16.48
11/17/22 15:00,4858,38.9,27.86,3.23,16.6
11/17/22 16:00,5453,0,25.65,4.02,16.42
11/17/22 17:00,7473,0,24.34,4.88,15.87
11/17/22 18:00,9399,0,23.36,5.34,15.62
11/17/22 19:00,8912,0,22.48,5.35,15.44
11/17/22 20:00,4899,0,21.8,5.24,15.2
11/17/22 21:00,4858,0,21.23,5.09,14.89
11/17/22 22:00,3270,0,20.69,4.97,14.65
11/17/22 23:00,3154,0,20.19,4.81,14.53
11/18/22 0:00,3449,0,19.78,4.65,14.4
11/18/22 1:00,3479,0,19.53,4.43,14.34
11/18/22 2:00,3172,0,19.36,4.03,14.34
11/18/22 3:00,3190,0,19.31,3.49,14.28
11/18/22 4:00,3145,0,19.44,2.96,14.28
11/18/22 5:00,3140,14.25,19.75,2.48,14.28
11/18/22 6:00,3021,97.62,21.7,2.07,15.01
11/18/22 7:00,3333,212.17,23.5,1.8,15.08
11/18/22 8:00,5116,292.45,24.86,1.46,15.32
11/18/22 9:00,7339,315.92,26.15,1.3,15.32
11/18/22 10:00,7228,362.48,27.63,1.44,14.28
11/18/22 11:00,4970,347.27,28.36,1.74,13.98
11/18/22 12:00,5005,290.12,28.77,1.96,13.67
11/18/22 13:00,3924,235.83,28.8,2.13,13.79
11/18/22 14:00,3809,127.35,28.75,2.28,13.55
11/18/22 15:00,5157,35.92,27.71,2.42,13.73
11/18/22 16:00,5457,0,25.77,2.82,13.92
11/18/22 17:00,7378,0,24.69,3.24,13.37
11/18/22 18:00,9052,0,23.79,3.57,13.18
11/18/22 19:00,9050,0,22.9,3.85,13
11/18/22 20:00,5082,0,22.15,3.95,12.94
11/18/22 21:00,5260,0,21.55,3.9,13
11/18/22 22:00,3024,0,20.8,3.81,12.94
11/18/22 23:00,3457,0,20.26,3.64,12.88
11/19/22 0:00,3314,0,19.89,3.43,12.88
11/19/22 1:00,3141,0,19.65,3.21,12.88
11/19/22 2:00,3425,0,19.53,3.1,12.88
11/19/22 3:00,3356,0,19.58,3.05,12.88
11/19/22 4:00,3142,0,19.72,2.93,12.88
11/19/22 5:00,3298,14.6,19.9,2.76,12.94
11/19/22 6:00,3484,101.62,21.61,2.49,13.79
11/19/22 7:00,3287,200.42,23.23,2.03,14.28
11/19/22 8:00,5110,282.8,25.8,2.21,13.06
11/19/22 9:00,7282,334.7,26.83,2.4,13
11/19/22 10:00,7539,364.02,27.5,2.55,13.18
11/19/22 11:00,5252,351.55,27.94,2.57,13.24
11/19/22 12:00,5051,294.15,28.1,2.43,13.24
11/19/22 13:00,3697,233.67,27.98,2.23,13.24
11/19/22 14:00,3610,129.35,27.8,2.14,13.24
11/19/22 15:00,4889,30.75,26.93,2.23,13.49
11/19/22 16:00,5296,0,24.91,2.84,14.28
11/19/22 17:00,7507,0,23.77,3.55,14.1
11/19/22 18:00,9284,0,22.98,3.9,13.98
11/19/22 19:00,9053,0,22.37,3.86,13.79
11/19/22 20:00,4982,0,21.8,3.51,13.61
11/19/22 21:00,5018,0,21.28,3.07,13.37
11/19/22 22:00,3350,0,20.8,2.67,13.24
11/19/22 23:00,3462,0,20.45,2.33,13.12
11/20/22 0:00,3468,0,20.26,2.05,13
11/20/22 1:00,3226,0,20.15,1.84,12.94
11/20/22 2:00,3127,0,20.08,1.61,12.88
11/20/22 3:00,3195,0,19.95,1.47,12.88
11/20/22 4:00,3004,0,19.81,1.45,12.82
11/20/22 5:00,3407,11.92,19.76,1.49,12.88
11/20/22 6:00,3307,86.5,21.05,1.56,13.67
11/20/22 7:00,3205,175,23.31,1.84,13.12
11/20/22 8:00,5276,260.9,25.01,1.9,12.94
11/20/22 9:00,7441,312.92,25.87,1.91,12.94
11/20/22 10:00,7294,349,26.55,2.11,13.18
11/20/22 11:00,4987,339.65,27.04,2.22,13.31
11/20/22 12:00,5270,297.02,27.33,2.21,13.31
11/20/22 13:00,3771,218.95,27.3,2.24,13.31
11/20/22 14:00,3853,102.35,27.07,2.37,13.43
11/20/22 15:00,5246,32.52,26.06,2.7,14.04
11/20/22 16:00,5433,0,24.15,3.34,14.4
11/20/22 17:00,7199,0,23.09,4.01,14.1
11/20/22 18:00,9033,0,22.23,4.49,13.92
11/20/22 19:00,9026,0,21.46,4.82,13.79
11/20/22 20:00,5297,0,20.78,4.93,13.67
11/20/22 21:00,5084,0,20.18,4.83,13.61
11/20/22 22:00,3043,0,19.67,4.61,13.55
11/20/22 23:00,3440,0,19.27,4.3,13.61
11/21/22 0:00,3279,0,18.97,4,13.55
11/21/22 1:00,3152,0,18.78,3.77,13.49
11/21/22 2:00,3429,0,18.65,3.55,13.43
11/21/22 3:00,3199,0,18.55,3.38,13.31
11/21/22 4:00,3243,0,18.4,3.3,13.18
11/21/22 5:00,3141,10.88,18.38,3.32,13.06
11/21/22 6:00,3129,79.05,20.08,3.28,13.55
11/21/22 7:00,3417,167.3,21.56,3.47,13.98
11/21/22 8:00,5217,243.85,24.07,3.54,13.73
11/21/22 9:00,7557,295.88,26.04,3.76,13.31
11/21/22 10:00,7555,309.92,26.73,3.69,13.73
11/21/22 11:00,5090,316.3,27.18,3.66,13.92
11/21/22 12:00,4932,275.48,27.4,3.57,14.16
11/21/22 13:00,3746,214.92,27.35,3.49,14.4
11/21/22 14:00,3953,108.92,27.15,3.42,14.65
11/21/22 15:00,4944,29.2,26.12,3.32,15.32
11/21/22 16:00,5319,0,24.44,3.28,15.44
11/21/22 17:00,7334,0,23.73,3.38,15.08
11/21/22 18:00,9255,0,23.14,3.58,14.95
11/21/22 19:00,9045,0,22.56,3.85,14.77
11/21/22 20:00,5160,0,22.01,4.12,14.65
11/21/22 21:00,4914,0,21.52,4.26,14.59
11/21/22 22:00,3073,0,21.07,4.25,14.47
11/21/22 23:00,3328,0,20.66,4.2,14.34
11/22/22 0:00,3267,0,20.3,4.13,14.22
11/22/22 1:00,3326,0,19.98,3.97,14.04
11/22/22 2:00,3290,0,19.68,3.77,13.85
11/22/22 3:00,3067,0,19.4,3.65,13.55
11/22/22 4:00,3011,0,19.13,3.58,13.31
11/22/22 5:00,3418,11.6,19.03,3.56,13.06
11/22/22 6:00,3305,87.58,20.47,3.38,13.43
11/22/22 7:00,3226,180.92,21.87,3.36,13.85
11/22/22 8:00,5123,260.12,24.01,3.48,14.53
11/22/22 9:00,7459,313.12,26.39,3.9,14.1
11/22/22 10:00,7497,354.98,27.51,3.72,14.04
11/22/22 11:00,5152,343.75,28.17,3.6,14.1
11/22/22 12:00,5088,299.92,28.44,3.59,14.34
11/22/22 13:00,3948,228.45,28.4,3.53,14.71
11/22/22 14:00,3630,130.67,28.15,3.66,14.65
11/22/22 15:00,5141,33.05,26.8,3.7,15.32
11/22/22 16:00,5280,0,24.7,3.85,14.95
11/22/22 17:00,7157,0,23.7,4.15,14.4
11/22/22 18:00,9378,0,22.94,4.25,14.04
11/22/22 19:00,9309,0,22.69,4.12,14.1
11/22/22 20:00,5006,0,22.41,3.79,13.98
11/22/22 21:00,5055,0,22.05,3.34,13.73
11/22/22 22:00,3443,0,21.56,2.98,13.37
11/22/22 23:00,3342,0,21.02,2.9,13.06
11/23/22 0:00,3357,0,20.49,3.08,12.88
11/23/22 1:00,3045,0,20.04,3.44,12.76
11/23/22 2:00,3009,0,19.69,3.76,12.63
11/23/22 3:00,3276,0,19.35,4.04,12.51
11/23/22 4:00,3481,0,19.08,4.32,12.39
11/23/22 5:00,3496,11.25,19.05,4.6,12.39
11/23/22 6:00,3381,84.4,20.7,4.46,12.88
11/23/22 7:00,3149,174.88,22.15,3.65,13.43
11/23/22 8:00,4842,251.02,24.26,3.56,14.4
11/23/22 9:00,7504,303.2,26.55,5.1,14.47
11/23/22 10:00,7248,347.55,27.27,4.87,14.77
11/23/22 11:00,5145,334.45,27.7,4.38,14.83
11/23/22 12:00,5079,298.65,27.91,3.93,14.95
11/23/22 13:00,3711,227.42,27.85,3.67,15.08
11/23/22 14:00,3877,134.88,27.49,3.63,15.2
11/23/22 15:00,5264,37.35,26.22,3.76,16.24
11/23/22 16:00,5644,0,24.18,4.02,15.69
11/23/22 17:00,7422,0,23.23,4.48,15.32
11/23/22 18:00,8965,0,22.48,4.89,15.14
11/23/22 19:00,9072,0,21.8,5.03,14.95
11/23/22 20:00,5120,0,21.14,4.89,14.83
11/23/22 21:00,5237,0,20.55,4.72,14.71
11/23/22 22:00,3257,0,20.05,4.65,14.47
11/23/22 23:00,3135,0,19.6,4.61,14.1
11/24/22 0:00,3479,0,19.16,4.59,13.79
11/24/22 1:00,3054,0,18.75,4.58,13.43
11/24/22 2:00,3156,0,18.36,4.6,13.06
11/24/22 3:00,3357,0,17.98,4.55,12.76
11/24/22 4:00,3029,0,17.66,4.33,12.39
11/24/22 5:00,3270,10.17,17.53,4.01,12.08
11/24/22 6:00,3383,79.02,19.25,3.49,12.45
11/24/22 7:00,3065,172,20.7,2.61,12.88
11/24/22 8:00,4940,262.95,22.6,2.16,13.67
11/24/22 9:00,7539,297.98,24.87,2.68,13.79
11/24/22 10:00,7608,345.58,26.9,3.26,13.12
11/24/22 11:00,4962,289.98,27.62,3.39,13.12
11/24/22 12:00,5026,283.15,27.72,3.46,13.49
11/24/22 13:00,3670,208.45,27.59,3.52,13.79
11/24/22 14:00,3667,114.3,27.17,3.57,14.1
11/24/22 15:00,5259,29.95,25.73,3.74,15.32
11/24/22 16:00,5552,0,23.71,4.12,15.08
11/24/22 17:00,7182,0,22.76,4.66,14.77
11/24/22 18:00,9193,0,22.06,5.03,14.65
11/24/22 19:00,9336,0,21.44,5.11,14.47
11/24/22 20:00,5148,0,20.9,4.88,14.34
11/24/22 21:00,5009,0,20.44,4.46,14.16
11/24/22 22:00,3477,0,20.06,4.09,13.98
11/24/22 23:00,3453,0,19.74,3.86,13.79
11/25/22 0:00,3374,0,19.49,3.81,13.67
11/25/22 1:00,3429,0,19.27,3.89,13.49
11/25/22 2:00,3252,0,19.05,3.99,13.31
11/25/22 3:00,3096,0,18.78,4.07,13.12
11/25/22 4:00,3352,0,18.51,4.15,12.94
11/25/22 5:00,3325,9.2,18.4,4.17,12.82
11/25/22 6:00,3159,72.17,19.92,3.91,13.24
11/25/22 7:00,3191,158.05,21.47,4.05,13.85
11/25/22 8:00,5150,234.75,24.05,4.46,13.43
11/25/22 9:00,7131,284.75,25.73,4.24,12.94
11/25/22 10:00,7484,334.17,26.9,3.91,12.7
11/25/22 11:00,5191,315.65,27.44,3.45,12.57
11/25/22 12:00,5225,279.08,27.73,3.06,12.51
11/25/22 13:00,3978,205.88,27.83,2.8,12.39
11/25/22 14:00,3579,98.35,27.58,2.71,12.15
11/25/22 15:00,5167,23.35,26.01,2.83,13.37
11/25/22 16:00,5405,0,23.94,3.38,12.76
11/25/22 17:00,7286,0,22.75,4,12.27
11/25/22 18:00,9358,0,21.75,4.5,11.96
11/25/22 19:00,9202,0,20.85,4.91,11.66
11/25/22 20:00,5108,0,20.05,5.24,11.41
11/25/22 21:00,5003,0,19.37,5.44,11.35
11/25/22 22:00,3065,0,18.79,5.54,11.41
11/25/22 23:00,3397,0,18.31,5.49,11.54
11/26/22 0:00,3382,0,17.9,5.35,11.66
11/26/22 1:00,3171,0,17.56,5.23,11.78
11/26/22 2:00,3407,0,17.27,5.09,11.84
11/26/22 3:00,3063,0,17.01,4.94,11.72
11/26/22 4:00,3480,0,16.76,4.84,11.6
11/26/22 5:00,3042,8.17,16.65,4.7,11.41
11/26/22 6:00,3334,78.6,18.69,4.27,11.9
11/26/22 7:00,3199,168.88,20.3,3.17,12.15
11/26/22 8:00,5223,248.1,22.1,3.09,12.76
11/26/22 9:00,7133,303.17,24.29,4.64,11.41
11/26/22 10:00,7133,337.15,24.93,5.04,11.23
11/26/22 11:00,4899,305.12,25.26,4.98,11.29
11/26/22 12:00,4820,275.08,25.36,4.73,11.35
11/26/22 13:00,3650,204.77,25.19,4.55,11.54
11/26/22 14:00,3665,98.05,24.69,4.32,11.84
11/26/22 15:00,4833,22.73,23.2,4.25,12.94
11/26/22 16:00,5401,0,21.05,4.3,12.33
11/26/22 17:00,7346,0,20.12,4.48,12.08
11/26/22 18:00,9170,0,19.39,4.62,12.02
11/26/22 19:00,9308,0,18.72,4.7,11.96
11/26/22 20:00,5128,0,18.06,4.63,12.02
11/26/22 21:00,5159,0,17.44,4.47,12.08
11/26/22 22:00,3440,0,16.89,4.31,12.15
11/26/22 23:00,3145,0,16.53,4.17,12.08
11/27/22 0:00,3270,0,16.29,4.12,11.96
11/27/22 1:00,3382,0,16.05,4.16,11.78
11/27/22 2:00,3125,0,15.78,4.3,11.6
11/27/22 3:00,3003,0,15.53,4.43,11.41
11/27/22 4:00,3222,0,15.29,4.44,11.23
11/27/22 5:00,3176,8.8,15.18,4.3,11.05
11/27/22 6:00,3283,72.67,17.09,3.97,11.41
11/27/22 7:00,3053,158.98,18.7,3.49,11.84
11/27/22 8:00,5065,234.75,21.31,2.65,11.84
11/27/22 9:00,7605,285.95,23.79,2.23,10.8
11/27/22 10:00,7602,336.08,24.76,2.03,11.05
11/27/22 11:00,5025,326.33,25.63,2.22,11.17
11/27/22 12:00,4906,285.35,26.17,2.47,11.35
11/27/22 13:00,3605,210.3,26.25,2.65,11.54
11/27/22 14:00,3793,119.38,25.97,2.83,11.78
11/27/22 15:00,4859,30.75,24.37,3.25,13.18
11/27/22 16:00,5379,0,22.11,3.87,12.39
11/27/22 17:00,7554,0,21.13,4.3,12.08
11/27/22 18:00,9401,0,20.47,4.43,11.84
11/27/22 19:00,9072,0,19.83,4.41,11.66
11/27/22 20:00,5131,0,19.17,4.35,11.54
11/27/22 21:00,5143,0,18.51,4.23,11.47
11/27/22 22:00,3385,0,17.88,4.04,11.47
11/27/22 23:00,3499,0,17.37,3.82,11.47
11/28/22 0:00,3329,0,16.97,3.55,11.47
11/28/22 1:00,3336,0,16.71,3.25,11.47
11/28/22 2:00,3035,0,16.43,3.17,11.41
11/28/22 3:00,3494,0,16.01,3.4,11.35
11/28/22 4:00,3200,0,15.65,3.7,11.23
11/28/22 5:00,3314,9.17,15.51,3.73,11.05
11/28/22 6:00,3046,81.85,17.58,3.3,11.54
11/28/22 7:00,3466,175.92,19.51,2.53,12.15
11/28/22 8:00,4945,256.48,22.38,1.69,12.51
11/28/22 9:00,7242,310.02,24.88,1.49,11.78
11/28/22 10:00,7463,346.95,25.73,1.41,11.78
11/28/22 11:00,5225,344.15,26.17,1.64,11.96
11/28/22 12:00,4915,285.12,26.32,1.94,12.21
11/28/22 13:00,3945,211.25,26.3,2.18,12.27
11/28/22 14:00,3940,123.12,26.09,2.44,12.33
11/28/22 15:00,5266,32.2,24.8,2.95,13
11/28/22 16:00,5696,0,22.55,3.58,12.39
11/28/22 17:00,7568,0,21.51,3.88,11.9
11/28/22 18:00,9143,0,20.73,3.92,11.6
11/28/22 19:00,8917,0,19.98,3.77,11.41
11/28/22 20:00,4828,0,19.24,3.66,11.29
11/28/22 21:00,4960,0,18.55,3.55,11.35
11/28/22 22:00,3376,0,17.94,3.38,11.47
11/28/22 23:00,3453,0,17.41,3.16,11.66
11/29/22 0:00,3429,0,16.94,2.97,11.78
11/29/22 1:00,3421,0,16.62,2.9,11.84
11/29/22 2:00,3254,0,16.54,2.88,11.84
11/29/22 3:00,3273,0,16.49,2.75,11.78
11/29/22 4:00,3088,0,16.49,2.53,11.78
11/29/22 5:00,3106,9.12,16.58,2.33,11.72
11/29/22 6:00,3117,83.83,18.41,2.17,12.21
11/29/22 7:00,3319,179.05,20.22,1.85,12.63
11/29/22 8:00,5163,260.08,21.76,1.7,13.12
11/29/22 9:00,7115,311.58,23.89,1.77,12.94
11/29/22 10:00,7184,347.3,24.9,2.06,13.12
11/29/22 11:00,5192,336.65,25.56,2.35,13
11/29/22 12:00,5158,294.12,25.87,2.65,12.63
11/29/22 13:00,3659,221.83,25.73,2.91,12.63
11/29/22 14:00,3957,126.67,25.29,2.91,12.76
11/29/22 15:00,4947,33.6,24.09,2.77,13.73
11/29/22 16:00,5463,0,22.44,3.12,13.06
11/29/22 17:00,7264,0,21.43,3.56,12.76
11/29/22 18:00,9294,0,20.51,3.87,12.51
11/29/22 19:00,9057,0,19.6,4.06,12.27
11/29/22 20:00,5104,0,18.87,4.2,12.21
11/29/22 21:00,4871,0,18.27,4.27,12.33
11/29/22 22:00,3252,0,17.77,4.27,12.39
11/29/22 23:00,3288,0,17.39,4.25,12.39
11/30/22 0:00,3316,0,17.13,4.09,12.39
11/30/22 1:00,3145,0,17.02,3.74,12.33
11/30/22 2:00,3147,0,16.95,3.37,12.27
11/30/22 3:00,3372,0,16.93,3.02,12.21
11/30/22 4:00,3132,0,16.87,2.83,12.08
11/30/22 5:00,3051,9.25,16.82,2.85,12.02
11/30/22 6:00,3134,86.08,18.76,2.8,12.57
11/30/22 7:00,3150,181.65,20.56,2.64,12.82
11/30/22 8:00,5253,262.15,22.12,2.22,13.37
11/30/22 9:00,7237,316.62,23.76,1.84,13.67
11/30/22 10:00,7552,348.75,25.38,1.49,13.61
11/30/22 11:00,4810,337.02,26.2,1.25,13.67
11/30/22 12:00,4807,294.33,26.56,0.93,13.79
11/30/22 13:00,3761,217,26.81,0.48,13.67
11/30/22 14:00,3857,122.88,26.81,0.39,13.55
11/30/22 15:00,4959,33.15,26.19,0.53,13.85
11/30/22 16:00,5295,0,25.08,1.17,13.24
11/30/22 17:00,7447,0,23.93,1.83,13.37
11/30/22 18:00,9145,0,23.12,2.4,13.31
11/30/22 19:00,9119,0,22.27,2.9,13.24
11/30/22 20:00,5224,0,21.56,3.18,13.18
11/30/22 21:00,4886,0,20.89,3.35,13.12
11/30/22 22:00,3500,0,20.25,3.43,13.06
11/30/22 23:00,3307,0,19.69,3.36,13.06
12/1/22 0:00,3175,0,19.23,3.18,13.06
12/1/22 1:00,3150,0,18.9,2.91,13.12
12/1/22 2:00,3226,0,18.7,2.66,13.12
12/1/22 3:00,3362,0,18.59,2.6,13.12
12/1/22 4:00,3084,0,18.57,2.52,13.06
12/1/22 5:00,3183,8.55,18.65,2.36,13.06
12/1/22 6:00,3101,83.6,20.23,2.05,13.73
12/1/22 7:00,3058,180.62,21.68,1.38,14.34
12/1/22 8:00,4805,260.58,24.61,1.34,14.1
12/1/22 9:00,7297,302.77,26.78,1.34,13.67
12/1/22 10:00,7360,352.4,27.65,1.21,13.85
12/1/22 11:00,4811,344.88,28.01,1,14.65
12/1/22 12:00,5008,294.52,28.31,0.83,14.34
12/1/22 13:00,3899,218.42,28.35,0.78,14.22
12/1/22 14:00,3903,122.77,28.22,0.78,14.16
12/1/22 15:00,5201,28.9,27.69,0.78,14.28
12/1/22 16:00,5664,0,26.02,1.56,14.53
12/1/22 17:00,7564,0,24.96,2.45,13.79
12/1/22 18:00,9072,0,23.87,3.09,13.79
12/1/22 19:00,8920,0,22.9,3.47,13.73
12/1/22 20:00,4816,0,21.95,3.62,13.67
12/1/22 21:00,4944,0,21.12,3.76,13.61
12/1/22 22:00,3307,0,20.45,3.7,13.61
12/1/22 23:00,3116,0,19.92,3.51,13.61
12/2/22 0:00,3409,0,19.54,3.36,13.55
12/2/22 1:00,3260,0,19.26,3.25,13.49
12/2/22 2:00,3004,0,19.04,3.18,13.43
12/2/22 3:00,3342,0,18.87,3.07,13.31
12/2/22 4:00,3081,0,18.73,2.99,13.18
12/2/22 5:00,3136,8.52,18.69,2.91,13.06
12/2/22 6:00,3187,85.33,20.4,2.46,13.61
12/2/22 7:00,3294,179.38,21.84,1.59,14.16
12/2/22 8:00,4974,261.7,24.89,1.32,13.79
12/2/22 9:00,7157,315.65,26.94,1.2,13.55
12/2/22 10:00,7117,348.52,27.91,1.31,14.28
12/2/22 11:00,5201,337.62,28.51,1.59,14.22
12/2/22 12:00,4813,301.77,28.73,1.86,14.16
12/2/22 13:00,3544,229.73,28.67,2.01,14.16
12/2/22 14:00,3918,138.08,28.55,2.08,13.98
12/2/22 15:00,5104,37.48,27.31,2.17,14.71
12/2/22 16:00,5285,0,25.4,2.52,14.83
12/2/22 17:00,7421,0,24.51,2.77,13.92
12/2/22 18:00,9151,0,23.83,2.78,13.67
12/2/22 19:00,9360,0,23.38,2.57,13.55
12/2/22 20:00,4930,0,23.03,2.19,13.49
12/2/22 21:00,5015,0,22.62,1.73,13.49
12/2/22 22:00,3149,0,22.2,1.37,13.61
12/2/22 23:00,3025,0,21.65,1.26,13.67
12/3/22 0:00,3286,0,20.76,1.58,13.61
12/3/22 1:00,3157,0,20,2.1,13.49
12/3/22 2:00,3383,0,19.3,2.64,13.31
12/3/22 3:00,3476,0,18.75,3.25,13.12
12/3/22 4:00,3249,0,18.42,3.69,13
12/3/22 5:00,3172,8.15,18.37,3.9,12.82
12/3/22 6:00,3050,78.67,20.4,3.6,13.24
12/3/22 7:00,3127,171.02,21.83,2.58,13.61
12/3/22 8:00,5107,253.12,24.44,2.27,13.37
12/3/22 9:00,7387,309.6,26.18,1.81,13.37
12/3/22 10:00,7216,342.8,27.16,1.19,13.49
12/3/22 11:00,5128,327.48,27.81,0.48,13.85
12/3/22 12:00,5123,282.55,28.3,0.26,13.79
12/3/22 13:00,3616,212.77,28.35,0.37,13.92
12/3/22 14:00,3620,112.02,28.29,0.27,14.28
12/3/22 15:00,4807,28.65,27.65,0.33,14.34
12/3/22 16:00,5624,0,26.96,0.35,13.85
12/3/22 17:00,7504,0,26.51,0.23,13.61
12/3/22 18:00,8937,0,26.1,0.29,13.31
12/3/22 19:00,9067,0,25.11,1.2,13.31
12/3/22 20:00,4921,0,23.98,1.99,13.85
12/3/22 21:00,4966,0,23.16,2.44,13.92
12/3/22 22:00,3115,0,22.51,2.65,13.79
12/3/22 23:00,3295,0,22.05,2.67,13.67
12/4/22 0:00,3408,0,21.71,2.7,13.49
12/4/22 1:00,3168,0,21.35,2.9,13.37
12/4/22 2:00,3491,0,20.84,3.29,13.18
12/4/22 3:00,3121,0,20.42,3.65,13
12/4/22 4:00,3397,0,20.15,3.81,12.88
12/4/22 5:00,3030,5.62,20.11,3.93,12.94
12/4/22 6:00,3467,41.95,21.23,3.63,13.12
12/4/22 7:00,3344,78,22.03,2.66,13.61
12/4/22 8:00,5034,141.2,23.97,2.04,14.1
12/4/22 9:00,7433,148.5,25.78,1.67,14.22
12/4/22 10:00,7244,216.85,26.51,1.82,14.4
12/4/22 11:00,5238,185.9,26.64,2.08,14.59
